sale_id,date,store_id,region,product_id,category,units_sold,unit_price,revenue,promotion_flag,on_hand_units,lead_time_days,safety_stock,recommended_reorder_qty,stockout_risk_flag
SALE-500245,2025-11-05,STORE-01,East,PROD-1458,Household,6,92.63,555.78,False,112,14,61,33,False
SALE-500246,2024-03-18,STORE-12,Midwest,PROD-1104,Grocery,7,97.29,681.03,False,26,14,66,138,True
SALE-500247,2025-02-13,STORE-10,West,PROD-1797,Health,17,82.35,1399.95,False,173,7,51,0,False
SALE-500248,2024-12-08,STORE-01,East,PROD-1296,Grocery,22,26.7,587.4,False,263,10,84,41,False
SALE-500249,2025-11-30,STORE-03,South,PROD-1425,Grocery,37,114.14,4223.18,False,354,10,109,125,False
SALE-500250,2024-03-30,STORE-08,Midwest,PROD-1743,Seasonal,2,42.82,85.64,False,48,5,12,0,False
SALE-500251,2025-09-10,STORE-11,South,PROD-1797,Health,11,82.35,905.85,False,144,14,83,93,False
SALE-500252,2024-07-18,STORE-02,West,PROD-1525,Apparel,16,7.24,115.84,False,212,3,21,0,False
SALE-500253,2024-08-19,STORE-04,Midwest,PROD-1050,Health,6,112.26,673.56,False,56,3,13,0,False
SALE-500254,2024-01-09,STORE-12,Midwest,PROD-1184,Grocery,9,143.22,1288.98,False,191,5,27,0,False
SALE-500255,2025-10-07,STORE-01,East,PROD-1078,Electronics,4,339.81,1359.24,False,105,7,25,0,False
SALE-500256,2025-03-02,STORE-08,Midwest,PROD-1618,Household,12,4.57,54.84,False,80,5,31,11,False
SALE-500257,2025-09-14,STORE-10,West,PROD-1553,Household,13,96.96,1260.48,True,266,3,19,0,False
SALE-500258,2025-04-05,STORE-01,East,PROD-1432,Electronics,7,344.0,2408.0,False,68,5,23,0,False
SALE-500259,2024-05-26,STORE-08,Midwest,PROD-1526,Grocery,16,158.16,2530.56,False,158,5,36,0,False
SALE-500260,2025-02-28,STORE-06,West,PROD-1109,Seasonal,30,24.82,744.6,True,484,7,69,0,False
SALE-500261,2024-12-03,STORE-10,West,PROD-1679,Grocery,4,64.34,257.36,False,55,14,50,51,False
SALE-500262,2025-05-21,STORE-04,Midwest,PROD-1230,Grocery,18,45.49,818.82,False,75,7,53,104,False
SALE-500263,2024-02-07,STORE-09,East,PROD-1717,Grocery,14,47.39,663.46,False,46,5,33,57,False
SALE-500264,2025-06-29,STORE-05,East,PROD-1649,Apparel,7,50.66,354.62,False,156,10,47,0,False
SALE-500265,2025-03-09,STORE-08,Midwest,PROD-1469,Grocery,54,26.8,1447.2,True,845,10,132,0,False
SALE-500266,2025-09-18,STORE-09,East,PROD-1794,Household,12,9.06,108.72,False,36,3,18,18,False
SALE-500267,2025-05-26,STORE-04,Midwest,PROD-1140,Household,12,29.97,359.64,False,150,3,18,0,False
SALE-500268,2025-07-14,STORE-01,East,PROD-1006,Household,11,23.28,256.08,False,119,7,41,0,False
SALE-500269,2024-02-07,STORE-02,West,PROD-1112,Seasonal,7,118.96,832.72,False,66,7,33,16,False
SALE-500270,2024-10-19,STORE-02,West,PROD-1502,Health,8,53.36,426.88,False,73,7,35,18,False
SALE-500271,2024-03-09,STORE-03,South,PROD-1481,Household,11,98.02,1078.22,False,83,14,83,154,False
SALE-500272,2025-11-24,STORE-07,South,PROD-1752,Health,14,18.49,258.86,False,89,10,67,118,False
SALE-500273,2025-11-28,STORE-11,South,PROD-1224,Household,17,38.73,658.41,True,397,7,51,0,False
SALE-500274,2025-06-27,STORE-05,East,PROD-1418,Health,5,105.03,525.15,False,60,10,40,30,False
SALE-500275,2025-11-27,STORE-02,West,PROD-1421,Health,3,100.8,302.4,True,50,3,9,0,False
SALE-500276,2025-03-14,STORE-07,South,PROD-1385,Apparel,14,74.22,1039.08,False,164,7,47,0,False
SALE-500277,2025-12-27,STORE-03,South,PROD-1630,Electronics,5,501.39,2506.95,False,0,5,20,45,True
SALE-500278,2024-12-25,STORE-02,West,PROD-1246,Household,11,20.19,222.09,False,155,7,41,0,False
SALE-500279,2024-12-25,STORE-11,South,PROD-1704,Grocery,7,92.42,646.94,False,139,5,23,0,False
SALE-500280,2025-01-27,STORE-01,East,PROD-1030,Health,2,91.03,182.06,False,50,5,12,0,False
SALE-500281,2024-10-20,STORE-10,West,PROD-1614,Apparel,0,69.15,0.0,True,4,5,9,5,True
SALE-500282,2024-05-08,STORE-12,Midwest,PROD-1631,Grocery,9,126.04,1134.36,True,95,7,37,5,False
SALE-500283,2024-05-02,STORE-10,West,PROD-1296,Grocery,44,26.7,1174.8,True,338,7,83,53,False
SALE-500284,2024-09-19,STORE-04,Midwest,PROD-1201,Health,4,61.92,247.68,False,25,7,25,28,False
SALE-500285,2025-12-05,STORE-08,Midwest,PROD-1369,Grocery,4,86.9,347.6,False,72,14,50,34,False
SALE-500286,2025-02-23,STORE-06,West,PROD-1350,Apparel,12,81.1,973.2,False,116,3,18,0,False
SALE-500287,2025-03-24,STORE-03,South,PROD-1659,Grocery,7,65.75,460.25,False,119,7,33,0,False
SALE-500288,2025-01-25,STORE-04,Midwest,PROD-1547,Grocery,46,15.42,709.32,True,452,5,61,0,False
SALE-500289,2025-06-12,STORE-06,West,PROD-1580,Seasonal,4,98.99,395.96,False,67,5,18,0,False
SALE-500290,2024-12-28,STORE-07,South,PROD-1573,Seasonal,2,96.18,192.36,False,32,7,17,0,False
SALE-500291,2025-01-03,STORE-07,South,PROD-1793,Grocery,8,76.88,615.04,False,178,7,35,0,False
SALE-500292,2024-06-12,STORE-02,West,PROD-1660,Household,3,119.49,358.47,False,72,10,31,0,False
SALE-500293,2025-02-28,STORE-02,West,PROD-1057,Apparel,4,47.34,189.36,True,99,7,25,0,False
SALE-500294,2025-07-23,STORE-05,East,PROD-1249,Household,15,118.68,1780.2,True,351,10,69,0,False
SALE-500295,2025-09-21,STORE-06,West,PROD-1652,Grocery,31,74.67,2314.77,False,563,10,100,0,False
SALE-500296,2025-07-12,STORE-04,Midwest,PROD-1425,Grocery,27,114.14,3081.78,False,639,3,28,0,False
SALE-500297,2024-02-10,STORE-09,East,PROD-1301,Grocery,33,84.42,2785.86,False,558,5,51,0,False
SALE-500298,2025-10-28,STORE-07,South,PROD-1434,Grocery,9,96.75,870.75,False,82,7,37,18,False
SALE-500299,2025-07-04,STORE-02,West,PROD-1132,Apparel,8,28.5,228.0,True,37,5,25,28,False
SALE-500300,2025-08-24,STORE-01,East,PROD-1126,Electronics,3,188.9,566.7,False,66,5,15,0,False
SALE-500301,2024-09-19,STORE-04,Midwest,PROD-1264,Grocery,27,28.04,757.08,False,379,14,130,129,False
SALE-500302,2025-05-16,STORE-07,South,PROD-1567,Household,9,40.93,368.37,False,155,10,54,0,False
SALE-500303,2024-12-30,STORE-12,Midwest,PROD-1147,Grocery,14,30.68,429.52,False,203,3,20,0,False
SALE-500304,2024-03-11,STORE-09,East,PROD-1236,Household,13,21.16,275.08,True,195,10,64,0,False
SALE-500305,2025-12-01,STORE-08,Midwest,PROD-1190,Grocery,7,28.37,198.59,False,111,10,47,6,False
SALE-500306,2024-12-13,STORE-04,Midwest,PROD-1385,Apparel,18,74.22,1335.96,True,325,14,106,33,False
SALE-500307,2025-03-12,STORE-12,Midwest,PROD-1236,Household,11,21.16,232.76,False,178,5,29,0,False
SALE-500308,2025-04-11,STORE-06,West,PROD-1691,Electronics,0,620.89,0.0,False,0,7,12,12,True
SALE-500309,2025-05-25,STORE-05,East,PROD-1049,Household,7,149.86,1049.02,False,37,3,14,0,False
SALE-500310,2024-02-20,STORE-04,Midwest,PROD-1266,Grocery,12,28.79,345.48,False,313,7,43,0,False
SALE-500311,2024-01-17,STORE-09,East,PROD-1072,Apparel,18,157.95,2843.1,False,118,7,53,61,False
SALE-500312,2024-02-18,STORE-03,South,PROD-1332,Household,2,88.34,176.68,False,20,14,35,43,True
SALE-500313,2025-12-01,STORE-10,West,PROD-1467,Grocery,9,57.98,521.82,True,107,5,27,0,False
SALE-500314,2024-12-02,STORE-06,West,PROD-1200,Seasonal,0,64.83,0.0,False,0,14,25,25,True
SALE-500315,2024-12-30,STORE-03,South,PROD-1029,Grocery,11,57.69,634.59,False,195,5,29,0,False
SALE-500316,2024-03-20,STORE-05,East,PROD-1699,Grocery,5,51.05,255.25,False,80,5,20,0,False
SALE-500317,2025-08-04,STORE-03,South,PROD-1478,Health,17,49.56,842.52,False,272,14,103,69,False
SALE-500318,2024-07-07,STORE-03,South,PROD-1000,Grocery,19,10.52,199.88,True,166,3,23,0,False
SALE-500319,2025-08-07,STORE-02,West,PROD-1513,Grocery,9,26.93,242.37,False,110,10,54,34,False
SALE-500320,2024-05-27,STORE-11,South,PROD-1445,Electronics,8,385.65,3085.2,True,99,7,35,0,False
SALE-500321,2025-01-04,STORE-08,Midwest,PROD-1717,Grocery,12,47.39,568.68,False,189,7,43,0,False
SALE-500322,2025-06-25,STORE-08,Midwest,PROD-1451,Grocery,1,83.5,83.5,False,28,7,12,0,False
SALE-500323,2024-10-06,STORE-02,West,PROD-1131,Apparel,2,143.71,287.42,False,7,5,12,15,True
SALE-500324,2025-09-13,STORE-01,East,PROD-1739,Seasonal,3,79.51,238.53,False,24,7,21,18,False
SALE-500325,2024-07-18,STORE-06,West,PROD-1375,Electronics,7,98.2,687.4,False,69,5,23,0,False
SALE-500326,2025-07-24,STORE-10,West,PROD-1722,Household,12,103.96,1247.52,False,96,3,18,0,False
SALE-500327,2024-07-24,STORE-02,West,PROD-1710,Seasonal,3,85.89,257.67,False,23,7,21,19,False
SALE-500328,2025-08-31,STORE-12,Midwest,PROD-1150,Household,17,19.31,328.27,True,304,14,103,37,False
SALE-500329,2024-03-07,STORE-01,East,PROD-1089,Grocery,26,43.47,1130.22,False,367,14,128,125,False
SALE-500330,2024-10-02,STORE-04,Midwest,PROD-1106,Apparel,4,32.39,129.56,False,51,10,36,25,False
SALE-500331,2025-12-15,STORE-10,West,PROD-1344,Electronics,3,200.74,602.22,False,50,7,21,0,False
SALE-500332,2025-06-12,STORE-12,Midwest,PROD-1680,Apparel,8,27.13,217.04,False,150,10,50,0,False
SALE-500333,2024-07-02,STORE-04,Midwest,PROD-1635,Household,3,38.9,116.7,False,36,5,15,0,False
SALE-500334,2025-10-08,STORE-03,South,PROD-1785,Grocery,22,104.71,2303.62,True,231,5,42,0,False
SALE-500335,2024-07-28,STORE-04,Midwest,PROD-1006,Household,15,23.28,349.2,False,142,10,69,77,False
SALE-500336,2024-07-17,STORE-02,West,PROD-1757,Apparel,5,126.28,631.4,False,86,3,12,0,False
SALE-500337,2025-12-27,STORE-03,South,PROD-1346,Household,2,130.86,261.72,False,13,3,7,0,False
SALE-500338,2025-03-25,STORE-07,South,PROD-1763,Health,8,35.33,282.64,False,107,7,35,0,False
SALE-500339,2025-11-17,STORE-10,West,PROD-1040,Grocery,9,127.43,1146.87,True,59,10,54,85,False
SALE-500340,2025-03-21,STORE-12,Midwest,PROD-1447,Health,18,47.38,852.84,False,286,14,106,72,False
SALE-500341,2024-02-10,STORE-04,Midwest,PROD-1523,Electronics,1,566.86,566.86,False,17,7,12,2,False
SALE-500342,2024-03-28,STORE-11,South,PROD-1367,Apparel,18,34.24,616.32,False,222,5,38,0,False
SALE-500343,2024-10-24,STORE-12,Midwest,PROD-1610,Apparel,3,83.85,251.55,True,36,3,9,0,False
SALE-500344,2024-08-28,STORE-04,Midwest,PROD-1130,Grocery,5,9.69,48.45,False,68,14,56,58,False
SALE-500345,2024-10-10,STORE-04,Midwest,PROD-1722,Household,8,103.96,831.68,False,105,10,50,25,False
SALE-500346,2025-12-21,STORE-07,South,PROD-1521,Grocery,7,63.25,442.75,False,141,10,47,0,False
SALE-500347,2025-11-24,STORE-11,South,PROD-1732,Grocery,8,87.77,702.16,True,93,5,25,0,False
SALE-500348,2025-03-22,STORE-12,Midwest,PROD-1528,Grocery,22,129.71,2853.62,False,287,10,84,17,False
SALE-500349,2025-11-16,STORE-09,East,PROD-1285,Grocery,7,123.46,864.22,False,55,5,23,3,False
SALE-500350,2024-06-18,STORE-04,Midwest,PROD-1439,Household,4,69.73,278.92,False,76,5,18,0,False
SALE-500351,2024-09-22,STORE-03,South,PROD-1787,Electronics,4,489.12,1956.48,False,72,14,50,34,False
SALE-500352,2024-01-25,STORE-01,East,PROD-1132,Apparel,6,28.5,171.0,False,56,5,22,0,False
SALE-500353,2024-05-13,STORE-12,Midwest,PROD-1144,Grocery,4,30.87,123.48,False,11,7,25,42,True
SALE-500354,2025-10-07,STORE-11,South,PROD-1362,Electronics,3,107.63,322.89,False,52,3,9,0,False
SALE-500355,2024-10-31,STORE-02,West,PROD-1557,Health,1,81.81,81.81,False,12,5,9,2,False
SALE-500356,2025-08-28,STORE-08,Midwest,PROD-1372,Grocery,5,34.0,170.0,False,41,14,56,85,True
SALE-500357,2025-03-02,STORE-10,West,PROD-1028,Grocery,21,30.13,632.73,False,334,5,41,0,False
SALE-500358,2025-10-10,STORE-04,Midwest,PROD-1219,Household,8,68.24,545.92,False,123,7,35,0,False
SALE-500359,2025-02-10,STORE-09,East,PROD-1302,Grocery,7,31.17,218.19,False,69,7,33,13,False
SALE-500360,2025-09-24,STORE-04,Midwest,PROD-1432,Electronics,3,344.0,1032.0,False,19,5,15,11,False
SALE-500361,2024-12-14,STORE-09,East,PROD-1404,Health,3,81.59,244.77,False,48,5,15,0,False
SALE-500362,2025-09-20,STORE-03,South,PROD-1543,Electronics,4,174.54,698.16,False,0,5,18,38,True
SALE-500363,2025-01-02,STORE-06,West,PROD-1418,Health,7,105.03,735.21,False,102,5,23,0,False
SALE-500364,2024-12-03,STORE-09,East,PROD-1276,Health,1,71.92,71.92,False,10,5,9,4,False
SALE-500365,2024-05-26,STORE-12,Midwest,PROD-1215,Household,18,56.19,1011.42,False,281,7,53,0,False
SALE-500366,2025-02-22,STORE-12,Midwest,PROD-1505,Electronics,5,329.93,1649.65,False,28,3,12,0,False
SALE-500367,2025-04-12,STORE-07,South,PROD-1162,Grocery,4,12.11,48.44,False,88,3,10,0,False
SALE-500368,2024-05-02,STORE-06,West,PROD-1760,Grocery,4,16.13,64.52,False,40,3,10,0,False
SALE-500369,2025-11-25,STORE-06,West,PROD-1653,Household,18,71.71,1290.78,True,437,5,38,0,False
SALE-500370,2024-11-10,STORE-08,Midwest,PROD-1094,Seasonal,3,149.89,449.67,False,11,5,15,19,True
SALE-500371,2025-07-29,STORE-10,West,PROD-1232,Electronics,1,318.72,318.72,False,1,14,25,38,True
SALE-500372,2025-03-29,STORE-02,West,PROD-1768,Seasonal,14,111.11,1555.54,False,284,10,67,0,False
SALE-500373,2024-01-15,STORE-02,West,PROD-1038,Grocery,10,108.87,1088.7,False,228,7,39,0,False
SALE-500374,2024-02-03,STORE-07,South,PROD-1350,Apparel,5,81.1,405.5,False,89,7,28,0,False
SALE-500375,2025-10-11,STORE-06,West,PROD-1098,Grocery,27,100.84,2722.68,False,51,7,65,203,True
SALE-500376,2024-08-28,STORE-05,East,PROD-1238,Health,10,112.56,1125.6,False,140,5,28,0,False
SALE-500377,2025-05-09,STORE-07,South,PROD-1745,Grocery,9,26.61,239.49,False,149,7,37,0,False
SALE-500378,2025-11-05,STORE-08,Midwest,PROD-1255,Grocery,5,74.33,371.65,False,97,7,28,0,False
SALE-500379,2025-03-16,STORE-02,West,PROD-1187,Health,3,92.21,276.63,False,54,10,31,7,False
SALE-500380,2024-12-02,STORE-08,Midwest,PROD-1283,Health,9,113.4,1020.6,False,69,14,75,132,True
SALE-500381,2025-11-05,STORE-06,West,PROD-1647,Grocery,28,97.79,2738.12,False,359,5,47,0,False
SALE-500382,2025-02-28,STORE-01,East,PROD-1229,Grocery,16,133.03,2128.48,False,271,5,36,0,False
SALE-500383,2024-10-25,STORE-06,West,PROD-1288,Grocery,15,25.26,378.9,False,105,10,69,114,False
SALE-500384,2025-11-18,STORE-11,South,PROD-1365,Seasonal,2,93.66,187.32,False,0,7,17,31,True
SALE-500385,2025-10-10,STORE-06,West,PROD-1295,Health,3,71.98,215.94,False,22,14,43,63,True
SALE-500386,2024-01-19,STORE-06,West,PROD-1606,Household,3,52.88,158.64,False,32,5,15,0,False
SALE-500387,2024-03-30,STORE-05,East,PROD-1700,Grocery,8,167.84,1342.72,False,120,3,15,0,False
SALE-500388,2024-12-10,STORE-03,South,PROD-1763,Health,7,35.33,247.31,False,12,3,14,23,True
SALE-500389,2025-10-04,STORE-03,South,PROD-1565,Grocery,15,92.39,1385.85,False,50,10,69,169,True
SALE-500390,2025-02-23,STORE-03,South,PROD-1193,Health,3,49.94,149.82,False,22,3,9,0,False
SALE-500391,2024-04-07,STORE-02,West,PROD-1784,Grocery,10,95.3,953.0,False,60,3,17,0,False
SALE-500392,2025-10-26,STORE-12,Midwest,PROD-1192,Grocery,5,37.24,186.2,False,68,7,28,0,False
SALE-500393,2025-06-19,STORE-11,South,PROD-1318,Apparel,2,21.89,43.78,False,25,7,17,6,False
SALE-500394,2024-01-17,STORE-09,East,PROD-1616,Household,6,123.09,738.54,False,145,5,22,0,False
SALE-500395,2025-08-06,STORE-07,South,PROD-1486,Health,4,59.93,239.72,False,29,5,18,9,False
SALE-500396,2025-09-16,STORE-11,South,PROD-1325,Household,0,80.91,0.0,False,6,3,5,0,False
SALE-500397,2025-01-17,STORE-11,South,PROD-1782,Household,21,33.02,693.42,False,196,5,41,0,False
SALE-500398,2025-01-13,STORE-12,Midwest,PROD-1042,Grocery,15,78.12,1171.8,False,360,7,48,0,False
SALE-500399,2024-12-16,STORE-04,Midwest,PROD-1166,Electronics,1,245.18,245.18,False,22,5,9,0,False
SALE-500400,2024-03-07,STORE-06,West,PROD-1588,Grocery,2,45.89,91.78,False,27,7,17,4,False
SALE-500401,2025-03-20,STORE-12,Midwest,PROD-1714,Health,6,128.65,771.9,False,149,3,13,0,False
SALE-500402,2024-07-26,STORE-11,South,PROD-1247,Grocery,28,73.68,2063.04,False,868,10,95,0,False
SALE-500403,2025-09-24,STORE-08,Midwest,PROD-1588,Grocery,7,45.89,321.23,False,152,10,47,0,False
SALE-500404,2024-01-18,STORE-04,Midwest,PROD-1021,Household,5,68.39,341.95,False,105,5,20,0,False
SALE-500405,2024-02-06,STORE-02,West,PROD-1304,Health,2,20.85,41.7,True,41,14,35,22,False
SALE-500406,2024-02-18,STORE-08,Midwest,PROD-1171,Health,9,81.89,737.01,False,172,14,75,29,False
SALE-500407,2025-04-01,STORE-05,East,PROD-1132,Apparel,3,28.5,85.5,False,40,10,31,21,False
SALE-500408,2024-09-16,STORE-03,South,PROD-1043,Health,13,62.02,806.26,False,229,3,19,0,False
SALE-500409,2024-07-11,STORE-09,East,PROD-1503,Grocery,13,33.24,432.12,True,54,3,19,4,False
SALE-500410,2025-06-21,STORE-05,East,PROD-1780,Electronics,12,430.36,5164.32,False,161,14,87,94,False
SALE-500411,2024-11-07,STORE-08,Midwest,PROD-1263,Seasonal,5,103.65,518.25,False,50,10,40,40,False
SALE-500412,2024-09-14,STORE-09,East,PROD-1494,Grocery,13,51.98,675.74,False,213,10,64,0,False
SALE-500413,2025-05-15,STORE-06,West,PROD-1461,Health,5,79.83,399.15,False,94,5,20,0,False
SALE-500414,2025-02-16,STORE-12,Midwest,PROD-1326,Household,12,53.85,646.2,False,159,14,87,96,False
SALE-500415,2025-11-11,STORE-02,West,PROD-1542,Household,3,92.66,277.98,False,74,5,15,0,False
SALE-500416,2024-08-16,STORE-09,East,PROD-1665,Electronics,11,295.4,3249.4,False,257,7,41,0,False
SALE-500417,2025-09-16,STORE-11,South,PROD-1052,Grocery,27,13.9,375.3,False,461,3,28,0,False
SALE-500418,2024-05-03,STORE-07,South,PROD-1107,Seasonal,2,93.35,186.7,False,27,5,12,0,False
SALE-500419,2024-01-15,STORE-11,South,PROD-1267,Apparel,6,46.95,281.7,False,88,5,22,0,False
SALE-500420,2025-01-31,STORE-11,South,PROD-1398,Grocery,17,40.72,692.24,False,178,7,51,0,False
SALE-500421,2024-09-22,STORE-08,Midwest,PROD-1058,Electronics,3,494.36,1483.08,False,39,14,43,46,True
SALE-500422,2024-01-25,STORE-08,Midwest,PROD-1753,Grocery,12,17.11,205.32,False,178,5,31,0,False
SALE-500423,2024-07-06,STORE-03,South,PROD-1585,Health,7,116.61,816.27,False,93,5,23,0,False
SALE-500424,2024-02-21,STORE-02,West,PROD-1047,Grocery,23,6.22,143.06,False,389,10,86,0,False
SALE-500425,2024-09-27,STORE-08,Midwest,PROD-1791,Household,3,80.37,241.11,False,37,5,15,0,False
SALE-500426,2024-02-03,STORE-06,West,PROD-1318,Apparel,9,21.89,197.01,False,169,7,37,0,False
SALE-500427,2025-10-23,STORE-04,Midwest,PROD-1737,Apparel,5,133.34,666.7,True,23,10,40,67,True
SALE-500428,2024-06-11,STORE-06,West,PROD-1049,Household,10,149.86,1498.6,False,160,5,28,0,False
SALE-500429,2024-03-12,STORE-01,East,PROD-1673,Grocery,19,33.09,628.71,False,306,5,39,0,False
SALE-500430,2024-04-01,STORE-06,West,PROD-1552,Grocery,8,8.26,66.08,False,120,10,50,10,False
SALE-500431,2025-08-28,STORE-04,Midwest,PROD-1731,Grocery,11,23.41,257.51,False,211,3,17,0,False
SALE-500432,2025-06-07,STORE-06,West,PROD-1158,Grocery,5,130.03,650.15,False,111,7,28,0,False
SALE-500433,2025-08-07,STORE-04,Midwest,PROD-1738,Seasonal,12,57.7,692.4,False,141,3,18,0,False
SALE-500434,2024-09-06,STORE-07,South,PROD-1323,Health,9,98.97,890.73,False,47,7,37,53,False
SALE-500435,2025-11-13,STORE-07,South,PROD-1689,Household,2,96.66,193.32,False,23,5,12,0,False
SALE-500436,2025-04-28,STORE-11,South,PROD-1408,Grocery,18,57.95,1043.1,False,301,5,38,0,False
SALE-500437,2025-02-05,STORE-05,East,PROD-1125,Household,7,55.93,391.51,False,78,7,33,4,False
SALE-500438,2025-11-20,STORE-05,East,PROD-1170,Electronics,4,442.21,1768.84,False,37,7,25,16,False
SALE-500439,2025-10-23,STORE-03,South,PROD-1694,Grocery,17,8.19,139.23,False,212,5,37,0,False
SALE-500440,2025-04-17,STORE-02,West,PROD-1316,Apparel,2,46.26,92.52,False,13,3,7,0,False
SALE-500441,2024-09-23,STORE-10,West,PROD-1722,Household,4,103.96,415.84,False,56,7,25,0,False
SALE-500442,2025-08-22,STORE-07,South,PROD-1017,Grocery,4,83.9,335.6,False,36,14,50,70,True
SALE-500443,2025-10-27,STORE-12,Midwest,PROD-1049,Household,10,149.86,1498.6,False,170,10,56,0,False
SALE-500444,2025-12-23,STORE-02,West,PROD-1609,Grocery,12,46.23,554.76,False,222,7,43,0,False
SALE-500445,2024-11-14,STORE-03,South,PROD-1217,Seasonal,1,53.95,53.95,False,35,5,9,0,False
SALE-500446,2024-10-26,STORE-04,Midwest,PROD-1566,Grocery,5,70.02,350.1,False,83,7,28,0,False
SALE-500447,2024-06-08,STORE-12,Midwest,PROD-1429,Grocery,35,55.05,1926.75,False,384,7,74,0,False
SALE-500448,2025-11-25,STORE-11,South,PROD-1357,Apparel,6,50.39,302.34,False,79,5,22,0,False
SALE-500449,2024-08-22,STORE-08,Midwest,PROD-1265,Grocery,31,13.88,430.28,False,376,7,70,0,False
SALE-500450,2024-11-12,STORE-05,East,PROD-1206,Grocery,7,85.91,601.37,False,54,7,33,28,False
SALE-500451,2024-09-19,STORE-08,Midwest,PROD-1625,Health,1,12.01,12.01,False,20,14,25,19,True
SALE-500452,2024-11-02,STORE-06,West,PROD-1121,Grocery,18,97.22,1749.96,False,201,3,22,0,False
SALE-500453,2024-09-04,STORE-03,South,PROD-1769,Electronics,0,529.94,0.0,False,12,7,12,0,False
SALE-500454,2024-12-20,STORE-01,East,PROD-1680,Apparel,8,27.13,217.04,False,113,5,25,0,False
SALE-500455,2024-10-29,STORE-10,West,PROD-1027,Grocery,16,157.47,2519.52,False,229,5,36,0,False
SALE-500456,2025-12-31,STORE-06,West,PROD-1516,Grocery,9,35.9,323.1,True,0,10,54,144,True
SALE-500457,2025-10-20,STORE-12,Midwest,PROD-1573,Seasonal,2,96.18,192.36,False,15,3,7,0,False
SALE-500458,2025-12-30,STORE-01,East,PROD-1554,Health,6,72.11,432.66,False,49,7,30,23,False
SALE-500459,2025-10-19,STORE-01,East,PROD-1155,Electronics,3,388.63,1165.89,False,70,5,15,0,False
SALE-500460,2025-09-17,STORE-03,South,PROD-1682,Grocery,23,124.83,2871.09,False,443,7,60,0,False
SALE-500461,2024-02-03,STORE-03,South,PROD-1050,Health,2,112.26,224.52,False,40,3,7,0,False
SALE-500462,2024-07-02,STORE-07,South,PROD-1315,Grocery,15,85.57,1283.55,False,52,10,69,167,True
SALE-500463,2024-12-15,STORE-03,South,PROD-1748,Grocery,15,124.92,1873.8,False,322,3,20,0,False
SALE-500464,2025-09-22,STORE-05,East,PROD-1440,Apparel,1,138.37,138.37,False,0,5,9,14,True
SALE-500465,2025-01-02,STORE-05,East,PROD-1259,Grocery,3,65.26,195.78,False,0,7,21,42,True
SALE-500466,2025-06-26,STORE-01,East,PROD-1684,Household,2,60.8,121.6,False,29,14,35,34,True
SALE-500467,2025-01-26,STORE-08,Midwest,PROD-1210,Apparel,12,99.26,1191.12,False,246,3,18,0,False
SALE-500468,2025-06-06,STORE-02,West,PROD-1506,Household,5,98.82,494.1,False,69,5,20,0,False
SALE-500469,2024-06-21,STORE-09,East,PROD-1392,Grocery,2,30.54,61.08,False,16,3,7,0,False
SALE-500470,2025-08-27,STORE-05,East,PROD-1569,Electronics,0,319.8,0.0,True,0,7,12,12,True
SALE-500471,2024-12-08,STORE-04,Midwest,PROD-1700,Grocery,18,167.84,3021.12,False,348,5,38,0,False
